participant,correctRTs,RT_log,accuracy,congruent,SizeCond,CurvCond,condition,image,current_task
3,578.5,6.34480464452925,1,1,S,B,07-CurvTask-SmallBoxy,SmallBoxy_76,JudgeSize
3,557.5,6.31917746849868,1,1,S,B,07-CurvTask-SmallBoxy,SmallBoxy_78,JudgeSize
3,505,6.22455646867942,1,1,S,B,07-CurvTask-SmallBoxy,SmallBoxy_81,JudgeSize
3,552.5,6.30759221487927,1,1,S,B,07-CurvTask-SmallBoxy,SmallBoxy_83,JudgeSize
3,581,6.35657311961322,1,1,S,B,07-CurvTask-SmallBoxy,SmallBoxy_84,JudgeSize
3,501.5,6.21562705943497,1,1,S,C,08-CurvTask-SmallCurvy,SmallCurvy_01,JudgeSize
3,731.5,6.59332593364335,1,1,S,C,08-CurvTask-SmallCurvy,SmallCurvy_03,JudgeSize
3,480,6.17291729395267,1,1,S,C,08-CurvTask-SmallCurvy,SmallCurvy_04,JudgeSize
3,522,6.25632810203911,1,1,S,C,08-CurvTask-SmallCurvy,SmallCurvy_06,JudgeSize
3,464.5,6.10612675230263,1,1,S,C,08-CurvTask-SmallCurvy,SmallCurvy_07,JudgeSize
3,514.5,6.23527503016868,1,1,S,C,08-CurvTask-SmallCurvy,SmallCurvy_08,JudgeSize
3,568,6.34196641552684,1,1,S,C,08-CurvTask-SmallCurvy,SmallCurvy_09,JudgeSize
3,525.5,6.26165918729032,1,1,S,C,08-CurvTask-SmallCurvy,SmallCurvy_15,JudgeSize
3,595.5,6.36885019846271,1,1,S,C,08-CurvTask-SmallCurvy,SmallCurvy_16,JudgeSize
3,520,6.24860748719182,1,1,S,C,08-CurvTask-SmallCurvy,SmallCurvy_17,JudgeSize
3,510,6.20187944597568,1,1,S,C,08-CurvTask-SmallCurvy,SmallCurvy_18,JudgeSize
3,513.5,6.24079425444148,1,1,S,C,08-CurvTask-SmallCurvy,SmallCurvy_19,JudgeSize
3,617.5,6.41948803461771,1,1,S,C,08-CurvTask-SmallCurvy,SmallCurvy_22,JudgeSize
3,565,6.32745185477155,1,1,S,C,08-CurvTask-SmallCurvy,SmallCurvy_24,JudgeSize
3,NaN,NaN,NaN,NaN,S,C,08-CurvTask-SmallCurvy,SmallCurvy_26,JudgeSize
3,489,6.19236248947487,0.75,1,S,C,08-CurvTask-SmallCurvy,SmallCurvy_27,JudgeSize
3,571,6.34738920965601,0.75,1,S,C,08-CurvTask-SmallCurvy,SmallCurvy_28,JudgeSize
3,623.5,6.41004772331206,1,1,S,C,08-CurvTask-SmallCurvy,SmallCurvy_29,JudgeSize
3,449,6.10702288774225,0.75,1,S,C,08-CurvTask-SmallCurvy,SmallCurvy_31,JudgeSize
3,510,6.23431652230408,1,1,S,C,08-CurvTask-SmallCurvy,SmallCurvy_32,JudgeSize
3,680,6.51778253431157,1,1,S,C,08-CurvTask-SmallCurvy,SmallCurvy_34,JudgeSize
3,557,6.32256523992728,0.75,1,S,C,08-CurvTask-SmallCurvy,SmallCurvy_36,JudgeSize
3,591,6.3818160174061,0.75,1,S,C,08-CurvTask-SmallCurvy,SmallCurvy_38,JudgeSize
3,556,6.30688762428927,1,1,S,C,08-CurvTask-SmallCurvy,SmallCurvy_39,JudgeSize
3,498,6.21060007702465,0.75,1,S,C,08-CurvTask-SmallCurvy,SmallCurvy_40,JudgeSize
3,546.5,6.27903684188451,1,1,S,C,08-CurvTask-SmallCurvy,SmallCurvy_41,JudgeSize
3,548,6.30242438274377,1,1,S,C,08-CurvTask-SmallCurvy,SmallCurvy_42,JudgeSize
3,551.5,6.2954123560204,1,1,S,C,08-CurvTask-SmallCurvy,SmallCurvy_44,JudgeSize
3,551,6.30708713747973,1,1,S,C,08-CurvTask-SmallCurvy,SmallCurvy_45,JudgeSize
3,523,6.25958146406492,0.75,1,S,C,08-CurvTask-SmallCurvy,SmallCurvy_48,JudgeSize
3,748.5,6.61445958921195,1,1,S,C,08-CurvTask-SmallCurvy,SmallCurvy_49,JudgeSize
3,453,6.11564841206568,1,1,S,C,08-CurvTask-SmallCurvy,SmallCurvy_50,JudgeSize
3,562,6.33150184989369,1,1,S,C,08-CurvTask-SmallCurvy,SmallCurvy_53,JudgeSize
3,537.5,6.28231740377604,1,1,S,C,08-CurvTask-SmallCurvy,SmallCurvy_54,JudgeSize
3,579,6.361302477573,0.75,1,S,C,08-CurvTask-SmallCurvy,SmallCurvy_56,JudgeSize
3,601.5,6.38380329631075,1,1,S,C,08-CurvTask-SmallCurvy,SmallCurvy_57,JudgeSize
3,650,6.47682914711461,1,1,S,C,08-CurvTask-SmallCurvy,SmallCurvy_59,JudgeSize
3,442,6.07590061837419,1,1,S,C,08-CurvTask-SmallCurvy,SmallCurvy_63,JudgeSize
3,529.5,6.27189705077591,1,1,S,C,08-CurvTask-SmallCurvy,SmallCurvy_71,JudgeSize
3,535,6.28226674689601,0.75,1,S,C,08-CurvTask-SmallCurvy,SmallCurvy_72,JudgeSize
3,504,6.18419565248762,1,1,S,C,08-CurvTask-SmallCurvy,SmallCurvy_73,JudgeSize
3,486,6.18620862390049,1,1,S,C,08-CurvTask-SmallCurvy,SmallCurvy_79,JudgeSize
3,541,6.29341927884648,0.75,1,S,C,08-CurvTask-SmallCurvy,SmallCurvy_80,JudgeSize
3,459.5,6.1290430902411,1,1,S,C,08-CurvTask-SmallCurvy,SmallCurvy_81,JudgeSize
3,460,6.12504237312325,1,1,S,C,08-CurvTask-SmallCurvy,SmallCurvy_83,JudgeSize
4,641.5,6.434722975361,1,0,B,B,01-SizeTask-BigBoxy,BigBoxy_02,JudgeCurviness
4,652,6.47918638864755,1,0,B,B,01-SizeTask-BigBoxy,BigBoxy_03,JudgeCurviness
4,608,6.41017488196617,1,0,B,B,01-SizeTask-BigBoxy,BigBoxy_04,JudgeCurviness
4,603.5,6.40211104873392,1,0,B,B,01-SizeTask-BigBoxy,BigBoxy_09,JudgeCurviness
4,686.5,6.49701039267729,1,0,B,B,01-SizeTask-BigBoxy,BigBoxy_11,JudgeCurviness
4,867.5,6.76561534572045,1,0,B,B,01-SizeTask-BigBoxy,BigBoxy_12,JudgeCurviness
4,591.5,6.3821179752757,1,0,B,B,01-SizeTask-BigBoxy,BigBoxy_14,JudgeCurviness
4,574,6.34954685227145,1,0,B,B,01-SizeTask-BigBoxy,BigBoxy_18,JudgeCurviness
4,696.5,6.53829582657908,1,0,B,B,01-SizeTask-BigBoxy,BigBoxy_19,JudgeCurviness
4,790.5,6.65948619040318,1,0,B,B,01-SizeTask-BigBoxy,BigBoxy_22,JudgeCurviness
4,697,6.54127044160858,1,0,B,B,01-SizeTask-BigBoxy,BigBoxy_25,JudgeCurviness
4,593.5,6.37555128756859,1,0,B,B,01-SizeTask-BigBoxy,BigBoxy_30,JudgeCurviness
4,648.5,6.47098637757788,1,0,B,B,01-SizeTask-BigBoxy,BigBoxy_33,JudgeCurviness
4,785,6.66568371778241,1,0,B,B,01-SizeTask-BigBoxy,BigBoxy_35,JudgeCurviness
4,793,6.67582322163485,1,0,B,B,01-SizeTask-BigBoxy,BigBoxy_37,JudgeCurviness
4,722,6.58194744008204,1,0,B,B,01-SizeTask-BigBoxy,BigBoxy_39,JudgeCurviness
4,673.5,6.50417162655424,1,0,B,B,01-SizeTask-BigBoxy,BigBoxy_41,JudgeCurviness
4,701.5,6.5530865090028,1,0,B,B,01-SizeTask-BigBoxy,BigBoxy_42,JudgeCurviness
4,581.5,6.36280510494909,1,0,B,B,01-SizeTask-BigBoxy,BigBoxy_44,JudgeCurviness
4,671,6.50680633855737,1,0,B,B,01-SizeTask-BigBoxy,BigBoxy_45,JudgeCurviness
4,610,6.41337295138326,1,0,B,B,01-SizeTask-BigBoxy,BigBoxy_46,JudgeCurviness
4,757.5,6.60676339471052,1,0,B,B,01-SizeTask-BigBoxy,BigBoxy_49,JudgeCurviness
4,697,6.53780357169794,1,0,B,B,01-SizeTask-BigBoxy,BigBoxy_51,JudgeCurviness
4,539.5,6.2858853789833,1,0,B,B,01-SizeTask-BigBoxy,BigBoxy_55,JudgeCurviness
4,614,6.41998299153849,1,0,B,B,01-SizeTask-BigBoxy,BigBoxy_58,JudgeCurviness
4,651.5,6.47902966305628,1,0,B,B,01-SizeTask-BigBoxy,BigBoxy_59,JudgeCurviness
4,630.5,6.44434226208737,1,0,B,B,01-SizeTask-BigBoxy,BigBoxy_60,JudgeCurviness
4,647,6.46144864472224,1,0,B,B,01-SizeTask-BigBoxy,BigBoxy_61,JudgeCurviness
4,610,6.41311484523137,1,0,B,B,01-SizeTask-BigBoxy,BigBoxy_62,JudgeCurviness
4,649.5,6.47560244057803,1,0,B,B,01-SizeTask-BigBoxy,BigBoxy_63,JudgeCurviness
4,544,6.29566752316041,1,0,B,B,01-SizeTask-BigBoxy,BigBoxy_64,JudgeCurviness
4,581,6.348784325057,1,0,B,B,01-SizeTask-BigBoxy,BigBoxy_66,JudgeCurviness
4,653,6.47420495514044,1,0,B,B,01-SizeTask-BigBoxy,BigBoxy_69,JudgeCurviness
4,635.5,6.45058396365407,1,0,B,B,01-SizeTask-BigBoxy,BigBoxy_71,JudgeCurviness
4,682.5,6.52543368784963,1,0,B,B,01-SizeTask-BigBoxy,BigBoxy_72,JudgeCurviness
4,628.5,6.44104446327435,1,0,B,B,01-SizeTask-BigBoxy,BigBoxy_73,JudgeCurviness
4,646.5,6.46732002866067,1,0,B,B,01-SizeTask-BigBoxy,BigBoxy_75,JudgeCurviness
4,693.5,6.52590178231006,1,0,B,B,01-SizeTask-BigBoxy,BigBoxy_76,JudgeCurviness
4,546,6.28915419489345,1,0,B,B,01-SizeTask-BigBoxy,BigBoxy_78,JudgeCurviness
4,599.5,6.39511804390742,1,0,B,B,01-SizeTask-BigBoxy,BigBoxy_79,JudgeCurviness
4,634,6.45204895443723,1,0,B,B,01-SizeTask-BigBoxy,BigBoxy_80,JudgeCurviness
4,620,6.42961410793602,1,0,B,B,01-SizeTask-BigBoxy,BigBoxy_81,JudgeCurviness
4,690.5,6.53261495221491,1,0,B,B,01-SizeTask-BigBoxy,BigBoxy_82,JudgeCurviness
4,632,6.4488843869114,1,0,B,B,01-SizeTask-BigBoxy,BigBoxy_83,JudgeCurviness
4,682,6.52492214807041,1,0,B,B,01-SizeTask-BigBoxy,BigBoxy_84,JudgeCurviness
4,563.5,6.33206510187875,1,0,B,C,02-SizeTask-BigCurvy,BigCurvy_01,JudgeCurviness
4,579.5,6.36141134261805,1,0,B,C,02-SizeTask-BigCurvy,BigCurvy_02,JudgeCurviness
4,596.5,6.38985483741392,1,0,B,C,02-SizeTask-BigCurvy,BigCurvy_03,JudgeCurviness
4,715.5,6.57104378512603,1,0,B,C,02-SizeTask-BigCurvy,BigCurvy_05,JudgeCurviness
4,575,6.35326636612842,1,0,B,C,02-SizeTask-BigCurvy,BigCurvy_06,JudgeCurviness
4,749,6.61873898351722,0.75,0,B,C,02-SizeTask-BigCurvy,BigCurvy_07,JudgeCurviness
4,653.5,6.47885284590458,1,0,B,C,02-SizeTask-BigCurvy,BigCurvy_08,JudgeCurviness
4,720.5,6.56027887411834,1,0,B,C,02-SizeTask-BigCurvy,BigCurvy_09,JudgeCurviness
4,696,6.50953037142797,1,0,B,C,02-SizeTask-BigCurvy,BigCurvy_10,JudgeCurviness
4,756.5,6.62382972634946,1,0,B,C,02-SizeTask-BigCurvy,BigCurvy_11,JudgeCurviness
4,703.5,6.55423972002772,1,0,B,C,02-SizeTask-BigCurvy,BigCurvy_13,JudgeCurviness
4,622,6.43294009273918,0.75,0,B,C,02-SizeTask-BigCurvy,BigCurvy_17,JudgeCurviness
4,637.5,6.45388657098408,1,0,B,C,02-SizeTask-BigCurvy,BigCurvy_18,JudgeCurviness
4,627.5,6.44147661981309,1,0,B,C,02-SizeTask-BigCurvy,BigCurvy_22,JudgeCurviness
4,505.5,6.224642727629,1,0,B,C,02-SizeTask-BigCurvy,BigCurvy_23,JudgeCurviness
4,679,6.51801043379113,1,0,B,C,02-SizeTask-BigCurvy,BigCurvy_25,JudgeCurviness
4,707.5,6.56054728640605,1,0,B,C,02-SizeTask-BigCurvy,BigCurvy_26,JudgeCurviness
4,492.5,6.19804475864577,1,0,B,C,02-SizeTask-BigCurvy,BigCurvy_29,JudgeCurviness
4,685,6.52744467594332,1,0,B,C,02-SizeTask-BigCurvy,BigCurvy_34,JudgeCurviness
4,584.5,6.36858274726618,1,0,B,C,02-SizeTask-BigCurvy,BigCurvy_38,JudgeCurviness
4,NaN,NaN,NaN,0,B,C,02-SizeTask-BigCurvy,BigCurvy_41,JudgeCurviness
4,630,6.44408449495152,1,0,B,C,02-SizeTask-BigCurvy,BigCurvy_44,JudgeCurviness
4,646.5,6.46524537702031,1,0,B,C,02-SizeTask-BigCurvy,BigCurvy_46,JudgeCurviness
4,534,6.27901925959058,1,0,B,C,02-SizeTask-BigCurvy,BigCurvy_48,JudgeCurviness
4,864,6.76157276880406,1,0,B,C,02-SizeTask-BigCurvy,BigCurvy_50,JudgeCurviness
4,692.5,6.53539186311556,1,0,B,C,02-SizeTask-BigCurvy,BigCurvy_51,JudgeCurviness
4,691,6.52384685453365,1,0,B,C,02-SizeTask-BigCurvy,BigCurvy_52,JudgeCurviness
4,600.5,6.39775397533891,1,0,B,C,02-SizeTask-BigCurvy,BigCurvy_53,JudgeCurviness
4,590,6.38012253689976,0.75,0,B,C,02-SizeTask-BigCurvy,BigCurvy_54,JudgeCurviness
4,750,6.60182050727309,1,0,B,C,02-SizeTask-BigCurvy,BigCurvy_55,JudgeCurviness
4,639,6.45990445437753,0.75,0,B,C,02-SizeTask-BigCurvy,BigCurvy_57,JudgeCurviness
4,597.5,6.39222144628888,1,0,B,C,02-SizeTask-BigCurvy,BigCurvy_58,JudgeCurviness
4,693.5,6.52743825708729,1,0,B,C,02-SizeTask-BigCurvy,BigCurvy_62,JudgeCurviness
4,646.5,6.46950864798209,1,0,B,C,02-SizeTask-BigCurvy,BigCurvy_64,JudgeCurviness
4,619.5,6.42632609513689,1,0,B,C,02-SizeTask-BigCurvy,BigCurvy_65,JudgeCurviness
4,653.5,6.46562564846039,1,0,B,C,02-SizeTask-BigCurvy,BigCurvy_68,JudgeCurviness
4,728,6.59030104819669,1,0,B,C,02-SizeTask-BigCurvy,BigCurvy_69,JudgeCurviness
4,554,6.31716468674728,1,0,B,C,02-SizeTask-BigCurvy,BigCurvy_72,JudgeCurviness
4,676,6.51550876462158,1,0,B,C,02-SizeTask-BigCurvy,BigCurvy_74,JudgeCurviness
4,499,6.21260609575152,1,0,B,C,02-SizeTask-BigCurvy,BigCurvy_75,JudgeCurviness
4,639,6.45966438950642,1,0,B,C,02-SizeTask-BigCurvy,BigCurvy_76,JudgeCurviness
4,543,6.29686506749419,1,0,B,C,02-SizeTask-BigCurvy,BigCurvy_77,JudgeCurviness
4,641.5,6.45755889062145,1,0,B,C,02-SizeTask-BigCurvy,BigCurvy_82,JudgeCurviness
4,625.5,6.43501650232757,1,0,B,C,02-SizeTask-BigCurvy,BigCurvy_83,JudgeCurviness
4,676,6.51619307604296,0.75,0,B,C,02-SizeTask-BigCurvy,BigCurvy_84,JudgeCurviness
4,555.5,6.31835902608432,1,0,S,B,03-SizeTask-SmallBoxy,SmallBoxy_01,JudgeCurviness
4,664,6.49828214947643,0.75,0,S,B,03-SizeTask-SmallBoxy,SmallBoxy_02,JudgeCurviness
4,568,6.34122794086997,1,0,S,B,03-SizeTask-SmallBoxy,SmallBoxy_03,JudgeCurviness
4,655.5,6.4699048968471,1,0,S,B,03-SizeTask-SmallBoxy,SmallBoxy_04,JudgeCurviness
4,785.5,6.65871666351022,1,0,S,B,03-SizeTask-SmallBoxy,SmallBoxy_08,JudgeCurviness
4,666,6.48534215364921,1,0,S,B,03-SizeTask-SmallBoxy,SmallBoxy_09,JudgeCurviness
4,636.5,6.4527003425826,1,0,S,B,03-SizeTask-SmallBoxy,SmallBoxy_10,JudgeCurviness
4,619,6.42700661662602,1,0,S,B,03-SizeTask-SmallBoxy,SmallBoxy_11,JudgeCurviness
4,541,6.28979129119839,1,0,S,B,03-SizeTask-SmallBoxy,SmallBoxy_15,JudgeCurviness
4,NaN,NaN,NaN,0,S,B,03-SizeTask-SmallBoxy,SmallBoxy_17,JudgeCurviness
4,637.5,6.45717735683719,1,0,S,B,03-SizeTask-SmallBoxy,SmallBoxy_21,JudgeCurviness
4,641,6.4609796565298,1,0,S,B,03-SizeTask-SmallBoxy,SmallBoxy_22,JudgeCurviness
4,617.5,6.42101511764679,1,0,S,B,03-SizeTask-SmallBoxy,SmallBoxy_23,JudgeCurviness
4,685.5,6.514188959884,1,0,S,B,03-SizeTask-SmallBoxy,SmallBoxy_24,JudgeCurviness
4,618.5,6.42728118027285,1,0,S,B,03-SizeTask-SmallBoxy,SmallBoxy_25,JudgeCurviness
4,662.5,6.49458282169765,1,0,S,B,03-SizeTask-SmallBoxy,SmallBoxy_26,JudgeCurviness
4,584,6.36990098282823,0.75,0,S,B,03-SizeTask-SmallBoxy,SmallBoxy_27,JudgeCurviness
4,670.5,6.50540072523011,1,0,S,B,03-SizeTask-SmallBoxy,SmallBoxy_29,JudgeCurviness
4,809,6.69579891705849,1,0,S,B,03-SizeTask-SmallBoxy,SmallBoxy_30,JudgeCurviness
4,717.5,6.5722052713315,1,0,S,B,03-SizeTask-SmallBoxy,SmallBoxy_31,JudgeCurviness
4,752,6.60560819543666,1,0,S,B,03-SizeTask-SmallBoxy,SmallBoxy_33,JudgeCurviness
4,731.5,6.58755570657119,1,0,S,B,03-SizeTask-SmallBoxy,SmallBoxy_35,JudgeCurviness
4,736,6.59435637897293,1,0,S,B,03-SizeTask-SmallBoxy,SmallBoxy_36,JudgeCurviness
4,646.5,6.47150590291737,1,0,S,B,03-SizeTask-SmallBoxy,SmallBoxy_37,JudgeCurviness
4,692.5,6.53539186311556,1,0,S,B,03-SizeTask-SmallBoxy,SmallBoxy_41,JudgeCurviness
4,636,6.45519856334012,1,0,S,B,03-SizeTask-SmallBoxy,SmallBoxy_42,JudgeCurviness
4,770,6.62730860214458,1,0,S,B,03-SizeTask-SmallBoxy,SmallBoxy_44,JudgeCurviness
4,611,6.40555619705308,1,0,S,B,03-SizeTask-SmallBoxy,SmallBoxy_45,JudgeCurviness
4,677,6.51766690921561,1,0,S,B,03-SizeTask-SmallBoxy,SmallBoxy_46,JudgeCurviness
4,534.5,6.28117375472378,1,0,S,B,03-SizeTask-SmallBoxy,SmallBoxy_48,JudgeCurviness
4,702,6.53859931672497,1,0,S,B,03-SizeTask-SmallBoxy,SmallBoxy_50,JudgeCurviness
4,837,6.72982407048948,1,0,S,B,03-SizeTask-SmallBoxy,SmallBoxy_51,JudgeCurviness
4,619.5,6.42825270854128,1,0,S,B,03-SizeTask-SmallBoxy,SmallBoxy_54,JudgeCurviness
4,620.5,6.42997955606841,1,0,S,B,03-SizeTask-SmallBoxy,SmallBoxy_55,JudgeCurviness
4,644,6.46661251952972,1,0,S,B,03-SizeTask-SmallBoxy,SmallBoxy_57,JudgeCurviness
4,563.5,6.33270037176425,1,0,S,B,03-SizeTask-SmallBoxy,SmallBoxy_58,JudgeCurviness
4,623,6.43454651878745,0.75,0,S,B,03-SizeTask-SmallBoxy,SmallBoxy_66,JudgeCurviness
4,593.5,6.38597723752212,1,0,S,B,03-SizeTask-SmallBoxy,SmallBoxy_71,JudgeCurviness
4,727,6.56919709723843,1,0,S,B,03-SizeTask-SmallBoxy,SmallBoxy_72,JudgeCurviness
4,715,6.56862993582021,1,0,S,B,03-SizeTask-SmallBoxy,SmallBoxy_74,JudgeCurviness
4,652,6.47245975267055,1,0,S,B,03-SizeTask-SmallBoxy,SmallBoxy_76,JudgeCurviness
4,691.5,6.52592968235921,1,0,S,B,03-SizeTask-SmallBoxy,SmallBoxy_78,JudgeCurviness
4,860,6.75693238924755,1,0,S,B,03-SizeTask-SmallBoxy,SmallBoxy_81,JudgeCurviness
4,666.5,6.49030773214706,1,0,S,B,03-SizeTask-SmallBoxy,SmallBoxy_83,JudgeCurviness
4,613,6.41802418504652,1,0,S,B,03-SizeTask-SmallBoxy,SmallBoxy_84,JudgeCurviness
4,598.5,6.39413295938222,1,0,S,C,04-SizeTask-SmallCurvy,SmallCurvy_01,JudgeCurviness
4,629,6.44406932803965,1,0,S,C,04-SizeTask-SmallCurvy,SmallCurvy_03,JudgeCurviness
4,657,6.48768401848461,0.75,0,S,C,04-SizeTask-SmallCurvy,SmallCurvy_04,JudgeCurviness
4,531,6.26936882190422,1,0,S,C,04-SizeTask-SmallCurvy,SmallCurvy_06,JudgeCurviness
4,740,6.58051408341494,1,0,S,C,04-SizeTask-SmallCurvy,SmallCurvy_07,JudgeCurviness
4,772.5,6.61893769589926,1,0,S,C,04-SizeTask-SmallCurvy,SmallCurvy_08,JudgeCurviness
4,810.5,6.69627464031968,1,0,S,C,04-SizeTask-SmallCurvy,SmallCurvy_09,JudgeCurviness
4,833.5,6.72414149377153,1,0,S,C,04-SizeTask-SmallCurvy,SmallCurvy_15,JudgeCurviness
4,825.5,6.68367960936305,1,0,S,C,04-SizeTask-SmallCurvy,SmallCurvy_16,JudgeCurviness
4,595,6.38799615430193,1,0,S,C,04-SizeTask-SmallCurvy,SmallCurvy_17,JudgeCurviness
4,617,6.40901573120164,1,0,S,C,04-SizeTask-SmallCurvy,SmallCurvy_18,JudgeCurviness
4,782,6.62907174488118,1,0,S,C,04-SizeTask-SmallCurvy,SmallCurvy_19,JudgeCurviness
4,706.5,6.54506056898176,1,0,S,C,04-SizeTask-SmallCurvy,SmallCurvy_22,JudgeCurviness
4,711,6.56667242980324,1,0,S,C,04-SizeTask-SmallCurvy,SmallCurvy_24,JudgeCurviness
4,875,6.77422388635761,0.75,0,S,C,04-SizeTask-SmallCurvy,SmallCurvy_26,JudgeCurviness
4,868,6.72608026399164,1,0,S,C,04-SizeTask-SmallCurvy,SmallCurvy_27,JudgeCurviness
4,654.5,6.43090693263863,1,0,S,C,04-SizeTask-SmallCurvy,SmallCurvy_28,JudgeCurviness
4,663,6.49677499018586,1,0,S,C,04-SizeTask-SmallCurvy,SmallCurvy_29,JudgeCurviness
4,593,6.3710607364028,1,0,S,C,04-SizeTask-SmallCurvy,SmallCurvy_31,JudgeCurviness
4,664,6.48657773098311,1,0,S,C,04-SizeTask-SmallCurvy,SmallCurvy_32,JudgeCurviness
4,758.5,6.61768707752059,1,0,S,C,04-SizeTask-SmallCurvy,SmallCurvy_34,JudgeCurviness
4,736,6.59587008759107,1,0,S,C,04-SizeTask-SmallCurvy,SmallCurvy_36,JudgeCurviness
4,612.5,6.41513579823192,1,0,S,C,04-SizeTask-SmallCurvy,SmallCurvy_38,JudgeCurviness
4,599.5,6.39566973581841,1,0,S,C,04-SizeTask-SmallCurvy,SmallCurvy_39,JudgeCurviness
4,626.5,6.41865891313684,1,0,S,C,04-SizeTask-SmallCurvy,SmallCurvy_40,JudgeCurviness
4,569,6.34343391792705,1,0,S,C,04-SizeTask-SmallCurvy,SmallCurvy_41,JudgeCurviness
4,606.5,6.40535821374936,1,0,S,C,04-SizeTask-SmallCurvy,SmallCurvy_42,JudgeCurviness
4,692,6.53912527869299,1,0,S,C,04-SizeTask-SmallCurvy,SmallCurvy_44,JudgeCurviness
4,560.5,6.32714534135199,1,0,S,C,04-SizeTask-SmallCurvy,SmallCurvy_45,JudgeCurviness
4,709.5,6.5607895349578,1,0,S,C,04-SizeTask-SmallCurvy,SmallCurvy_48,JudgeCurviness
4,733,6.59432268889914,1,0,S,C,04-SizeTask-SmallCurvy,SmallCurvy_49,JudgeCurviness
4,561,6.32471372659037,1,0,S,C,04-SizeTask-SmallCurvy,SmallCurvy_50,JudgeCurviness
4,757.5,6.61720812460364,1,0,S,C,04-SizeTask-SmallCurvy,SmallCurvy_53,JudgeCurviness
4,647.5,6.47161357104156,1,0,S,C,04-SizeTask-SmallCurvy,SmallCurvy_54,JudgeCurviness
4,708.5,6.55215265374131,1,0,S,C,04-SizeTask-SmallCurvy,SmallCurvy_56,JudgeCurviness
4,730,6.58218529463846,1,0,S,C,04-SizeTask-SmallCurvy,SmallCurvy_57,JudgeCurviness
4,595.5,6.38880850216544,1,0,S,C,04-SizeTask-SmallCurvy,SmallCurvy_59,JudgeCurviness
4,716.5,6.57384009269406,1,0,S,C,04-SizeTask-SmallCurvy,SmallCurvy_63,JudgeCurviness
4,671.5,6.50778091197505,1,0,S,C,04-SizeTask-SmallCurvy,SmallCurvy_71,JudgeCurviness
4,653.5,6.45833336984692,1,0,S,C,04-SizeTask-SmallCurvy,SmallCurvy_72,JudgeCurviness
4,1085,6.98933526597456,0.75,0,S,C,04-SizeTask-SmallCurvy,SmallCurvy_73,JudgeCurviness
4,829.5,6.68786673456918,1,0,S,C,04-SizeTask-SmallCurvy,SmallCurvy_79,JudgeCurviness
4,642,6.46129724870328,1,0,S,C,04-SizeTask-SmallCurvy,SmallCurvy_80,JudgeCurviness
4,660,6.48132144078857,1,0,S,C,04-SizeTask-SmallCurvy,SmallCurvy_81,JudgeCurviness
4,560,6.32597983406863,1,0,S,C,04-SizeTask-SmallCurvy,SmallCurvy_83,JudgeCurviness
4,496,6.20038984229988,1,0,B,B,05-CurvTask-BigBoxy,BigBoxy_02,JudgeSize
4,722.5,6.58150883893236,1,0,B,B,05-CurvTask-BigBoxy,BigBoxy_03,JudgeSize
4,615,6.42098202728494,1,0,B,B,05-CurvTask-BigBoxy,BigBoxy_04,JudgeSize
4,684,6.50297657450835,1,0,B,B,05-CurvTask-BigBoxy,BigBoxy_09,JudgeSize
4,672.5,6.48996653906465,1,0,B,B,05-CurvTask-BigBoxy,BigBoxy_11,JudgeSize
4,771.5,6.63907806842601,1,0,B,B,05-CurvTask-BigBoxy,BigBoxy_12,JudgeSize
4,749,6.61845013055852,1,0,B,B,05-CurvTask-BigBoxy,BigBoxy_14,JudgeSize
4,613,6.41682438603695,1,0,B,B,05-CurvTask-BigBoxy,BigBoxy_18,JudgeSize
4,621,6.43086281083127,1,0,B,B,05-CurvTask-BigBoxy,BigBoxy_19,JudgeSize
4,667.5,6.50326971074872,1,0,B,B,05-CurvTask-BigBoxy,BigBoxy_22,JudgeSize
4,690,6.53446442241662,1,0,B,B,05-CurvTask-BigBoxy,BigBoxy_25,JudgeSize
4,560,6.32393484144286,1,0,B,B,05-CurvTask-BigBoxy,BigBoxy_30,JudgeSize
4,594,6.3866397739557,1,0,B,B,05-CurvTask-BigBoxy,BigBoxy_33,JudgeSize
4,680.5,6.52078052397894,1,0,B,B,05-CurvTask-BigBoxy,BigBoxy_35,JudgeSize
4,543.5,6.29481645912514,1,0,B,B,05-CurvTask-BigBoxy,BigBoxy_37,JudgeSize
4,646.5,6.47038477787346,1,0,B,B,05-CurvTask-BigBoxy,BigBoxy_39,JudgeSize
4,751,6.61678866411788,1,0,B,B,05-CurvTask-BigBoxy,BigBoxy_41,JudgeSize
4,736.5,6.59325090926028,1,0,B,B,05-CurvTask-BigBoxy,BigBoxy_42,JudgeSize
4,565.5,6.33605608905824,1,0,B,B,05-CurvTask-BigBoxy,BigBoxy_44,JudgeSize
4,578,6.35956788211818,1,0,B,B,05-CurvTask-BigBoxy,BigBoxy_45,JudgeSize
4,650.5,6.47598677676299,1,0,B,B,05-CurvTask-BigBoxy,BigBoxy_46,JudgeSize
4,673.5,6.5116536954086,1,0,B,B,05-CurvTask-BigBoxy,BigBoxy_49,JudgeSize
4,586.5,6.36770297042595,1,0,B,B,05-CurvTask-BigBoxy,BigBoxy_51,JudgeSize
4,540.5,6.29237096542559,1,0,B,B,05-CurvTask-BigBoxy,BigBoxy_55,JudgeSize
4,558,6.32191049827925,1,0,B,B,05-CurvTask-BigBoxy,BigBoxy_58,JudgeSize
